'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
CarmenYulinCruz|2018-03-05 16:02:46|65|208|Latinos are 18% of the population but only 8% of US Congress. If you want to have someone fight for you donate now http://www. swingleft.org/latinovictoryf und   …|Latinos are 18% of the population but only 8% of US Congress. If you want to have someone fight for you donate now  swingleft.org/latinovictoryf und   …|false|970766592488411139|/CarmenYulinCruz/status/970766592488411139|Latinos are 18% of the population but only 8% of US Congress. If you want to have someone fight for you donate now http://www. swingleft.org/latinovictoryf und   …
CarmenYulinCruz|2018-01-17 18:24:20|52|242|Las cosas no se miden por la ausencia de retos sino por la agilidad en resolver los problemas. Hundimiento Calle Cruz: ¡RESUELTO! @VoceroPR pic.twitter.com/vh2t0G2fex|Las cosas no se miden por la ausencia de retos sino por la agilidad en resolver los problemas. Hundimiento Calle Cruz: ¡RESUELTO! @VoceroPR |false|953769990657802240|/CarmenYulinCruz/status/953769990657802240|Things are not measured by the absence of challenges but by the agility in solving problems. Sinking Cruz Street: RESOLVED! @VoceroPR pic.twitter.com/vh2t0G2fex
CarmenYulinCruz|2018-03-14 13:12:48|13|69|Seguimos trabajando por San Juan aquí limpieza de la quebrada Josefina a la altura del puente frente al cuartel general. pic.twitter.com/9fyExf7T3z|Seguimos trabajando por San Juan aquí limpieza de la quebrada Josefina a la altura del puente frente al cuartel general. |false|973970213149577217|/CarmenYulinCruz/status/973970213149577217|We continue working for San Juan here cleaning the Josefina creek at the height of the bridge in front of the headquarters. pic.twitter.com/9fyExf7T3z
CarmenYulinCruz|2017-10-19 13:01:13|65|304|And by the way it is a moral imperative to help people in need.|And by the way it is a moral imperative to help people in need.|false|921058666362662912|/CarmenYulinCruz/status/921058666362662912|And by the way it is a moral imperative to help people in need.
CarmenYulinCruz|2018-02-28 09:41:33|3|12|Primero criminalizaron las manifestaciones; ahora las quieren evitar. ¿Por qué quieren no que el pueblo se expresé?|Primero criminalizaron las manifestaciones; ahora las quieren evitar. ¿Por qué quieren no que el pueblo se expresé?|false|968858719030337536|/CarmenYulinCruz/status/968858719030337536|First they criminalized the demonstrations; Now they want to avoid them. Why do not they want the people to express themselves?
CarmenYulinCruz|2017-10-25 15:29:05|26|110|Spoken the truth. That is the real spirit of compassion and commitment. Thank you for telling it like it is; help us stop it. @ChrisMurphyCT|Spoken the truth. That is the real spirit of compassion and commitment. Thank you for telling it like it is; help us stop it. @ChrisMurphyCT|false|923270205417164800|/CarmenYulinCruz/status/923270205417164800|Spoken the truth. That is the real spirit of compassion and commitment. Thank you for telling it like it is; help us stop it. @ChrisMurphyCT
CarmenYulinCruz|2018-01-07 12:50:56|2|2|El insulto es el arma de los cobardes con cuentas falsas sin ningún seguidor como esta|El insulto es el arma de los cobardes con cuentas falsas sin ningún seguidor como esta|false|950062207970283520|/CarmenYulinCruz/status/950062207970283520|Insult is the weapon of cowards with false accounts without any follower like this
CarmenYulinCruz|2018-01-10 00:55:38|10|113|The warning passed. We are ok.|The warning passed. We are ok.|false|950969362344792064|/CarmenYulinCruz/status/950969362344792064|The warning passed. We are ok.
CarmenYulinCruz|2017-12-02 12:29:23|69|282|Thank you Miami for so much love and for never forgetting SJ  and Puerto Rico. We will never forget you. @AIDSHealthcare  @MiamiBeachNews pic.twitter.com/JpxPybjMqq|Thank you Miami for so much love and for never forgetting SJ  and Puerto Rico. We will never forget you. @AIDSHealthcare  @MiamiBeachNews |false|937010821728817152|/CarmenYulinCruz/status/937010821728817152|Thank you Miami for so much love and for never forgetting SJ  and Puerto Rico. We will never forget you. @AIDSHealthcare  @MiamiBeachNews pic.twitter.com/JpxPybjMqq
CarmenYulinCruz|2017-10-03 07:49:01|2|10|This is in San Juan imagine everywhere else.|This is in San Juan imagine everywhere else.|false|915181892856664065|/CarmenYulinCruz/status/915181892856664065|This is in San Juan imagine everywhere else.
CarmenYulinCruz|2018-01-16 18:30:02|24|24|Aquí información de transporte desde el Hiram Bithorn y la estación de Sagrado Corazón del Tren Urbano. $5 ida y vuelta+estacionamiento 1/2 pic.twitter.com/OgrFVS7Mte|Aquí información de transporte desde el Hiram Bithorn y la estación de Sagrado Corazón del Tren Urbano. $5 ida y vuelta+estacionamiento 1/2 |false|953409036053024768|/CarmenYulinCruz/status/953409036053024768|Here transport information from the Hiram Bithorn and the Sacred Heart station of the Urban Train. $ 5 round trip + parking 1/2 pic.twitter.com/OgrFVS7Mte
CarmenYulinCruz|2017-10-22 18:41:29|11242|35469|I am sorry! To good not to tweet it! pic.twitter.com/mtAJaDnA1m|I am sorry! To good not to tweet it! |false|922231464288313345|/CarmenYulinCruz/status/922231464288313345|I am sorry! To good not to tweet it! pic.twitter.com/mtAJaDnA1m
CarmenYulinCruz|2017-10-22 17:14:12|184|677|Gracias a la comunidad dominicana por el compromiso con San Juan...@SJUCiudadPatria pic.twitter.com/WoAq3SlbEN|Gracias a la comunidad dominicana por el compromiso con San Juan...@SJUCiudadPatria |false|922209497413808128|/CarmenYulinCruz/status/922209497413808128|Thanks to the Dominican community for their commitment to San Juan ... @ SJUCiudadPatria pic.twitter.com/WoAq3SlbEN
CarmenYulinCruz|2017-10-14 17:21:20|2354|7462|Thanks to Rev Jessee Jackson for his commitment to the people of San Juan and Puerto Rico. @SJUCiudadPatria pic.twitter.com/cI5NBSePme|Thanks to Rev Jessee Jackson for his commitment to the people of San Juan and Puerto Rico. @SJUCiudadPatria |false|919312190942973953|/CarmenYulinCruz/status/919312190942973953|Thanks to Rev Jessee Jackson for his commitment to the people of San Juan and Puerto Rico. @SJUCiudadPatria pic.twitter.com/cI5NBSePme
CarmenYulinCruz|2017-10-09 18:48:32|246|477|Trabajo en equipo:Gob en Ba Figueroa. MSJ en San José, Playita/Shangai y Villa Nevares. De eso se trata. pic.twitter.com/2GyoAI7NWX|Trabajo en equipo:Gob en Ba Figueroa. MSJ en San José, Playita/Shangai y Villa Nevares. De eso se trata. |false|917522192270839808|/CarmenYulinCruz/status/917522192270839808|Teamwork: Gob in Ba Figueroa. MSJ in San José, Playita / Shangai and Villa Nevares. That's what it is about. pic.twitter.com/2GyoAI7NWX
CarmenYulinCruz|2018-01-20 16:13:40|68|272|A las 10 am no había estacionamiento en el VSJ. 12 pm las calles abarrotadas. Mucha gente buena. Hemos extendido las Fiestas 1 hora más.|A las 10 am no había estacionamiento en el VSJ. 12 pm las calles abarrotadas. Mucha gente buena. Hemos extendido las Fiestas 1 hora más.|false|954824271083253761|/CarmenYulinCruz/status/954824271083253761|At 10 am there was no parking in the VSJ. 12 pm the crowded streets. Many good people. We have extended the Fiestas 1 hour more.
CarmenYulinCruz|2018-01-16 11:41:52|0|5|Pues tienes que preguntarle a él. Me sacaste una sonrisa...|Pues tienes que preguntarle a él. Me sacaste una sonrisa...|false|953306317594202112|/CarmenYulinCruz/status/953306317594202112|Well, you have to ask him. You got me a smile ...
CarmenYulinCruz|2018-02-07 17:07:16|96|496|El Gobernador actuó conforme a sus principios y no claudicó al vetar un proyecto que en esencia legalizaba el discrimen. ¡BRAVO!|El Gobernador actuó conforme a sus principios y no claudicó al vetar un proyecto que en esencia legalizaba el discrimen. ¡BRAVO!|false|961360741008904194|/CarmenYulinCruz/status/961360741008904194|The Governor acted in accordance with his principles and did not give up when vetoing a project that essentially legalized the discrimination. BRAVO!
CarmenYulinCruz|2017-09-14 19:53:15|3|3|Jacinta me llegó antier y hoy ya no tengo otra vez...|Jacinta me llegó antier y hoy ya no tengo otra vez...|false|908478784386543616|/CarmenYulinCruz/status/908478784386543616|Jacinta came to me and today I do not have any more ...
CarmenYulinCruz|2018-03-05 18:42:23|0|7|No es molestia.|No es molestia.|false|970806761962786816|/CarmenYulinCruz/status/970806761962786816|It is not annoying.
CarmenYulinCruz|2018-01-26 14:26:34|80|374|Great meeting with Rep Rosa DeLauro (D-CT) & Rep Grace Meng (D-NY) on how to overcome the challenges we face in San Juan and Puerto Rico. pic.twitter.com/gNCdR9qjI3|Great meeting with Rep Rosa DeLauro (D-CT) & Rep Grace Meng (D-NY) on how to overcome the challenges we face in San Juan and Puerto Rico. |false|956971644052017152|/CarmenYulinCruz/status/956971644052017152|Great meeting with Rep Rosa DeLauro (D-CT) & Rep Grace Meng (D-NY) on how to overcome the challenges we face in San Juan and Puerto Rico. pic.twitter.com/gNCdR9qjI3
CarmenYulinCruz|2017-09-04 21:56:23|19|13|Facilidades que permanecerán cerradas martes, miércoles, jueves y viernes:Casa Cultural Ruth Hernández, Casa Ashford, Museo de San Juan.|Facilidades que permanecerán cerradas martes, miércoles, jueves y viernes:Casa Cultural Ruth Hernández, Casa Ashford, Museo de San Juan.|false|904885893432999939|/CarmenYulinCruz/status/904885893432999939|Facilities that will remain closed Tuesday, Wednesday, Thursday and Friday: Ruth Hernández Cultural House, Ashford House, San Juan Museum.
CarmenYulinCruz|2017-09-06 22:32:06|26|51|Muñoz Rivera frente Escambrón, vía obstruida por un árbol policías coartan las ramas para abrir paso al tránsito. ¡Esa es mi gente! pic.twitter.com/h4WmyE4m2x|Muñoz Rivera frente Escambrón, vía obstruida por un árbol policías coartan las ramas para abrir paso al tránsito. ¡Esa es mi gente! |false|905619658614636545|/CarmenYulinCruz/status/905619658614636545|Muñoz Rivera in front of Escambrón, obstructed by a tree, police cut down branches to make way for traffic. That's my people! pic.twitter.com/h4WmyE4m2x
CarmenYulinCruz|2017-09-12 17:56:11|11|20|¿Gobernador dondé está SJ en la lista de los Mun declarados zonas de desastres? La falta de energía causa daños irreparables.@fortalezapr pic.twitter.com/EhCDztB20K|¿Gobernador dondé está SJ en la lista de los Mun declarados zonas de desastres? La falta de energía causa daños irreparables.@fortalezapr |false|907724545917902849|/CarmenYulinCruz/status/907724545917902849|Governor where is SJ on the list of Mun declared disaster zones? The lack of energy causes irreparable damage. @ Fortalezapr pic.twitter.com/EhCDztB20K
CarmenYulinCruz|2017-09-14 17:21:12|28|141|Me dicen que volvió la luz en Hillside. Gracias a los Ingenieros y empleados de la UTIER por su arduo trabajó. @utieroficial|Me dicen que volvió la luz en Hillside. Gracias a los Ingenieros y empleados de la UTIER por su arduo trabajó. @utieroficial|false|908440521252720646|/CarmenYulinCruz/status/908440521252720646|They tell me the light came back in Hillside. Thanks to the Engineers and employees of the UTIER for their hard work. @utieroficial
CarmenYulinCruz|2017-11-25 10:29:14|7|62|Felicidades Gobernador y Primera Dama. La llegada de un hijo siempre trae ilusión y esperanza. A nombre de todos en San Juan bendiciones.|Felicidades Gobernador y Primera Dama. La llegada de un hijo siempre trae ilusión y esperanza. A nombre de todos en San Juan bendiciones.|false|934443869084758016|/CarmenYulinCruz/status/934443869084758016|Congratulations Governor and First Lady. The arrival of a child always brings hope and hope. On behalf of everyone in San Juan blessings.
CarmenYulinCruz|2017-10-30 12:10:50|5|9|Las categorías A y B sol las únicas abiertas para reembolso. El Presidente  Trump tiene que autorizar el reembolso en las otras categorías.|Las categorías A y B sol las únicas abiertas para reembolso. El Presidente  Trump tiene que autorizar el reembolso en las otras categorías.|false|925032256220958720|/CarmenYulinCruz/status/925032256220958720|Categories A and B are the only ones open for reimbursement. President Trump has to authorize reimbursement in the other categories.
CarmenYulinCruz|2017-11-02 08:03:16|7|48|Muy bien Representante. ¡Bravo!|Muy bien Representante. ¡Bravo!|false|926057114304438273|/CarmenYulinCruz/status/926057114304438273|Very good Representative. Bravo!
CarmenYulinCruz|2018-01-22 22:56:23|11|76|Sobre la venta de la @AEEONLINE  ¿la jueza Taylor Swain no tendrá que aprobarla?|Sobre la venta de la @AEEONLINE  ¿la jueza Taylor Swain no tendrá que aprobarla?|false|955650393874321409|/CarmenYulinCruz/status/955650393874321409|On the sale of the @AEEONLINE, Judge Taylor Swain will not have to approve it?
CarmenYulinCruz|2017-10-26 08:47:45|5|18|Jummm siempre la culpa es de alguien más.|Jummm siempre la culpa es de alguien más.|false|923531593859457024|/CarmenYulinCruz/status/923531593859457024|Jummm is always the fault of someone else.
CarmenYulinCruz|2017-12-24 09:02:04|20|144|La Patria no sale nunca del alma. Trabajemos juntos para lograr que la Patria sea lugar para que los nuestros regresen.|La Patria no sale nunca del alma. Trabajemos juntos para lograr que la Patria sea lugar para que los nuestros regresen.|false|944931181505732610|/CarmenYulinCruz/status/944931181505732610|The Homeland never leaves the soul. Let us work together to make the Homeland a place for our people to return.
CarmenYulinCruz|2017-09-28 00:49:00|26|48|@ POTUS  Not repealing the Jones Act for PR is inmoral. It is an act of financial oppression which will continue to make this crisis worse. pic.twitter.com/BQGs2ZEHzZ|@ POTUS  Not repealing the Jones Act for PR is inmoral. It is an act of financial oppression which will continue to make this crisis worse. |false|913264254937178112|/CarmenYulinCruz/status/913264254937178112|@ POTUS  Not repealing the Jones Act for PR is inmoral. It is an act of financial oppression which will continue to make this crisis worse. pic.twitter.com/BQGs2ZEHzZ
CarmenYulinCruz|2017-11-28 00:56:00|1|17|Y los Congresistas están preocupados pq el Gob de PR no les merece credibilidad.|Y los Congresistas están preocupados pq el Gob de PR no les merece credibilidad.|false|935386773219434496|/CarmenYulinCruz/status/935386773219434496|And the Congressmen are worried because the Govt of PR does not deserve them credibility.
CarmenYulinCruz|2018-01-14 21:12:17|4|67|Sorry I could not be there with you. I am humbled by the power of resistance that brought us together. Thankful you have not forgotten us.|Sorry I could not be there with you. I am humbled by the power of resistance that brought us together. Thankful you have not forgotten us.|false|952725091388985344|/CarmenYulinCruz/status/952725091388985344|Sorry I could not be there with you. I am humbled by the power of resistance that brought us together. Thankful you have not forgotten us.
CarmenYulinCruz|2017-11-14 20:17:39|66|266|Thanks to Kirsten from Hartford, Connecticut for such a powerful message. #somebodyhelpus pic.twitter.com/oe2DhCj9KO|Thanks to Kirsten from Hartford, Connecticut for such a powerful message. #somebodyhelpus |false|930605684168773632|/CarmenYulinCruz/status/930605684168773632|Thanks to Kirsten from Hartford, Connecticut for such a powerful message. #somebodyhelpus pic.twitter.com/oe2DhCj9KO
CarmenYulinCruz|2018-03-19 22:33:11|1|20|Ileana puso al país por encima de todo. Su ausencia será notable. ¡Descansa en paz!|Ileana puso al país por encima de todo. Su ausencia será notable. ¡Descansa en paz!|false|975923174922735616|/CarmenYulinCruz/status/975923174922735616|Ileana put the country above everything else. His absence will be remarkable. Rest in peace!
CarmenYulinCruz|2018-01-30 08:47:17|1|3|¿Quién estará verdaderamente detrás de este proyecto que da vueltas y vueltas?|¿Quién estará verdaderamente detrás de este proyecto que da vueltas y vueltas?|false|958335814978736128|/CarmenYulinCruz/status/958335814978736128|Who will be truly behind this project that goes round and round?
CarmenYulinCruz|2017-11-19 15:55:18|63|199|Las 2 calles inundadas en Villa Nevarez ya volvieron a la normalidad. Canal estaba totalmente limpio. @SJUCiudadPatria pic.twitter.com/4PcTIEZIhw|Las 2 calles inundadas en Villa Nevarez ya volvieron a la normalidad. Canal estaba totalmente limpio. @SJUCiudadPatria |false|932351601330806786|/CarmenYulinCruz/status/932351601330806786|The 2 flooded streets in Villa Nevarez have already returned to normal. Canal was totally clean. @SJUCiudadPatria pic.twitter.com/4PcTIEZIhw
CarmenYulinCruz|2018-01-17 08:39:50|1|7|CULTURA•TURIMO•TRABAJO|CULTURA•TURIMO•TRABAJO|false|953622896244592640|/CarmenYulinCruz/status/953622896244592640|CULTURA•TURISMO•TRABAJO
CarmenYulinCruz|2017-09-09 07:30:03|31|147|Gracias a @rossana_pr  que sin mucho ruido ha llegado al Coliseo a trabajar y a ayudar. Recordaré tu solidaridad siempre. pic.twitter.com/aDcQeMIYdZ|Gracias a @rossana_pr  que sin mucho ruido ha llegado al Coliseo a trabajar y a ayudar. Recordaré tu solidaridad siempre. |false|906479811182428160|/CarmenYulinCruz/status/906479811182428160|Thanks to @rossana_pr that without much noise has come to the Colosseum to work and help. I will remember your solidarity always. pic.twitter.com/aDcQeMIYdZ
CarmenYulinCruz|2018-01-05 13:09:09|1|8|Muy bien por el Gobernador...|Muy bien por el Gobernador...|false|949342018148421633|/CarmenYulinCruz/status/949342018148421633|Very good for the Governor ...
CarmenYulinCruz|2017-11-28 15:15:46|21|42|Informe diario de recogido escombros y material vegetativo. De 166.7 millones lbs-84.4 millones son escombros/vegetativo. @SJUCiudadPatria pic.twitter.com/WEFQhkvmw2|Informe diario de recogido escombros y material vegetativo. De 166.7 millones lbs-84.4 millones son escombros/vegetativo. @SJUCiudadPatria |false|935603144054190080|/CarmenYulinCruz/status/935603144054190080|Daily report of collected debris and vegetative material. From 166.7 million lbs-84.4 million are debris / vegetative. @SJUCiudadPatria pic.twitter.com/WEFQhkvmw2
CarmenYulinCruz|2018-02-16 21:15:49|10|101|No human being should have to endure this horror!!|No human being should have to endure this horror!!|false|964684779919691777|/CarmenYulinCruz/status/964684779919691777|No human being should have to endure this horror!!
CarmenYulinCruz|2017-09-29 12:24:24|44|59|@ potus  Alejandro De la Campa has recalled the reaources you commited via @TomBossert45 . Wondering who is in charge here. @cnnbrk|@ potus  Alejandro De la Campa has recalled the reaources you commited  . Wondering who is in charge here. @cnnbrk|false|913801643279486977|/CarmenYulinCruz/status/913801643279486977|@ potus Alejandro De la Campa has recalled the resources you committed via @TomBossert45 . Wondering who is in charge here. @cnnbrk
CarmenYulinCruz|2018-03-01 21:02:53|4|14|Una de mis enseñanzas en el pasado año fue esa precisamente.|Una de mis enseñanzas en el pasado año fue esa precisamente.|false|969392567166164992|/CarmenYulinCruz/status/969392567166164992|One of my teachings in the past year was precisely that.
CarmenYulinCruz|2017-10-14 16:51:55|827|837|This is totally fake... Esto es totalmente falso.  @SJUCiudadPatria  @cnnbrk  @TelemundoPR  @maddow pic.twitter.com/tin0ygpzOR|This is totally fake... Esto es totalmente falso.  @SJUCiudadPatria  @cnnbrk  @TelemundoPR  @maddow |false|919304786138279936|/CarmenYulinCruz/status/919304786138279936|This is totally fake... Esto es totalmente falso.  @SJUCiudadPatria  @cnnbrk  @TelemundoPR  @maddow pic.twitter.com/tin0ygpzOR
CarmenYulinCruz|2017-10-31 00:12:42|72|131|That means as per the contract they can receive “reasonable profits” on top of wat they have already been paid.|That means as per the contract they can receive “reasonable profits” on top of wat they have already been paid.|false|925213917814632448|/CarmenYulinCruz/status/925213917814632448|That means as per the contract they can receive “reasonable profits” on top of wat they have already been paid.
CarmenYulinCruz|2018-01-30 08:49:07|15|44|There is a moral imperative greater than the legal one. This means turning our backs when the help is needed the most. Enough!!|There is a moral imperative greater than the legal one. This means turning our backs when the help is needed the most. Enough!!|false|958336273835548673|/CarmenYulinCruz/status/958336273835548673|There is a moral imperative greater than the legal one. This means turning our backs when the help is needed the most. Enough!!
CarmenYulinCruz|2017-12-17 16:36:49|17|72|Aqui el informe diario de nuestro plan de limpieza para SJ. Hoy estamos en varios sectores incluyendo Camino Luciano Vazquez, Cupey Alto. pic.twitter.com/ayfwJAZ3X8|Aqui el informe diario de nuestro plan de limpieza para SJ. Hoy estamos en varios sectores incluyendo Camino Luciano Vazquez, Cupey Alto. |false|942508909075591171|/CarmenYulinCruz/status/942508909075591171|Here is the daily report of our cleaning plan for SJ. Today we are in several sectors including Camino Luciano Vazquez, Cupey Alto. pic.twitter.com/ayfwJAZ3X8
CarmenYulinCruz|2017-11-12 21:38:11|113|368|Where can we get this box? Mayor of San Juan.|Where can we get this box? Mayor of San Juan.|false|929901173997481984|/CarmenYulinCruz/status/929901173997481984|Where can we get this box? Mayor of San Juan.
CarmenYulinCruz|2017-10-23 07:22:44|15|53|Necesitamos un plan comprensivo de recuperación tipo Plan Marshall con Eiropa después de la 2nda guerra mundial.|Necesitamos un plan comprensivo de recuperación tipo Plan Marshall con Eiropa después de la 2nda guerra mundial.|false|922423037701607427|/CarmenYulinCruz/status/922423037701607427|We need a comprehensive Marshall Plan recovery plan with Eiropa after the 2nd World War.
CarmenYulinCruz|2017-09-06 11:48:07|9|11|Grupo de Barrio Tortugo será movido al Coliseo Roberto Clemente. @SJUCiudadPatria|Grupo de Barrio Tortugo será movido al Coliseo Roberto Clemente. @SJUCiudadPatria|false|905457595326005250|/CarmenYulinCruz/status/905457595326005250|Grupo de Barrio Tortugo will be moved to the Roberto Clemente Coliseum. @SJUCiudadPatria
CarmenYulinCruz|2017-12-25 23:49:08|3|17|Eugenio es esa la avtitud que no nos ayuda. La luz la pone la PREPA todo el mundo lo sabe. Decir lo contrario es mentir.|Eugenio es esa la avtitud que no nos ayuda. La luz la pone la PREPA todo el mundo lo sabe. Decir lo contrario es mentir.|false|945516808504791040|/CarmenYulinCruz/status/945516808504791040|Eugenio is that attitude that does not help us. The light puts the PREPA everyone knows. To say otherwise is to lie.
CarmenYulinCruz|2018-02-09 13:38:30|0|0|¿Esto es al lado de la estación del tren urbano en Sagrado Corazón?|¿Esto es al lado de la estación del tren urbano en Sagrado Corazón?|false|962032979106131968|/CarmenYulinCruz/status/962032979106131968|Is this next to the train station in Sacred Heart?
CarmenYulinCruz|2017-10-30 22:18:11|72|429|Una familia recibiendo a la abuela en D.C. Dice la nieta “pa que coga fresco un ratito” y la abuela “pero yo vuelvo”. Pa’alante boricua. pic.twitter.com/r2M88kejzX|Una familia recibiendo a la abuela en D.C. Dice la nieta “pa que coga fresco un ratito” y la abuela “pero yo vuelvo”. Pa’alante boricua. |false|925185098714054657|/CarmenYulinCruz/status/925185098714054657|A family receiving the grandmother in D.C. The granddaughter says "pa que coga cool a little bit" and grandma "but I go back". Pa'alante Boricua. pic.twitter.com/r2M88kejzX
CarmenYulinCruz|2018-01-20 00:12:16|20|161|Para mantener a San Juan limpio durante las Fiestas hay que trabajar duro. pic.twitter.com/msDp6ct9uG|Para mantener a San Juan limpio durante las Fiestas hay que trabajar duro. |false|954582326398373888|/CarmenYulinCruz/status/954582326398373888|To keep San Juan clean during the Fiestas, you have to work hard. pic.twitter.com/msDp6ct9uG
CarmenYulinCruz|2018-02-22 07:37:50|91|487|When use notes to remember what your heart and common sense should tell you, you are in trouble. When you show them you do not have a clue.|When use notes to remember what your heart and common sense should tell you, you are in trouble. When you show them you do not have a clue.|false|966653254292602881|/CarmenYulinCruz/status/966653254292602881|When use notes to remember what your heart and common sense should tell you, you are in trouble. When you show them you do not have a clue.
CarmenYulinCruz|2018-03-08 07:21:55|22|92|En las escuelas del Municipio de San Juan se enseña con perspectiva de género desde hace 3 años. Tengamos la valentía  de hacer lo correcto.|En las escuelas del Municipio de San Juan se enseña con perspectiva de género desde hace 3 años. Tengamos la valentía  de hacer lo correcto.|false|971722679358230528|/CarmenYulinCruz/status/971722679358230528|In the schools of the Municipality of San Juan it has been taught with a gender perspective for 3 years. Let's have the courage to do the right thing.
CarmenYulinCruz|2017-11-05 14:48:38|14|81|Our heart goes out to the people of Texas. From San Juan we send you our prayers. @texasgov|Our heart goes out to the people of Texas. From San Juan we send you our prayers. @texasgov|false|927261392335462400|/CarmenYulinCruz/status/927261392335462400|Our heart goes out to the people of Texas. From San Juan we send you our prayers. @texasgov
CarmenYulinCruz|2017-11-02 12:40:28|5|33|Para esto necesitamos la energía para mover nuestra economía.|Para esto necesitamos la energía para mover nuestra economía.|false|926126876946509825|/CarmenYulinCruz/status/926126876946509825|For this we need the energy to move our economy.
CarmenYulinCruz|2017-11-26 10:52:33|10|59|Ya no pueden ocultar la ausencia de resultados de esta administración. La presión y falta de credibilidad son evidentes.|Ya no pueden ocultar la ausencia de resultados de esta administración. La presión y falta de credibilidad son evidentes.|false|934812128107745281|/CarmenYulinCruz/status/934812128107745281|They can no longer hide the absence of results from this administration. The pressure and lack of credibility are evident.
CarmenYulinCruz|2018-01-27 11:16:57|2|21|Y entonces el Gobernador dirá-que él está luchando por el pueblo. Y con ese mismo argumento traerán las charters al país.|Y entonces el Gobernador dirá-que él está luchando por el pueblo. Y con ese mismo argumento traerán las charters al país.|false|957286315334217728|/CarmenYulinCruz/status/957286315334217728|And then the Governor will say-that he is fighting for the people. And with that same argument they will bring the charters to the country.
CarmenYulinCruz|2017-10-05 08:34:51|470|2077|Thanks to Mission Board Church members for helping deliver “boxes of hope” to communities in San Juan.  God Bless... pic.twitter.com/NW8RvhLbOE|Thanks to Mission Board Church members for helping deliver “boxes of hope” to communities in San Juan.  God Bless... |false|915918202529599488|/CarmenYulinCruz/status/915918202529599488|Thanks to Mission Board Church members for helping deliver “boxes of hope” to communities in San Juan.  God Bless... pic.twitter.com/NW8RvhLbOE
CarmenYulinCruz|2018-03-01 12:42:55|8|54|Why does it continue to colapse that is the question? 2/2|Why does it continue to colapse that is the question? 2/2|false|969266746891931648|/CarmenYulinCruz/status/969266746891931648|Why does it continue to collapse that is the question? 2/2
CarmenYulinCruz|2017-09-15 19:47:27|35|96|La gente de la @utieroficial  echando el resto en la Calle Loiza. GRACIAS... @SJUCiudadPatria pic.twitter.com/WjAS02K0G7|La gente de la @utieroficial  echando el resto en la Calle Loiza. GRACIAS... @SJUCiudadPatria |false|908839712617582596|/CarmenYulinCruz/status/908839712617582596|The people of the @utieroficial throwing the rest in Loiza Street. THANK YOU ... @SJUCiudadPatria pic.twitter.com/WjAS02K0G7
CarmenYulinCruz|2018-03-21 19:38:46|13|65|Hoy limpieza Quebrada Ausubo detrás calle San Genaro Urb. Sagrado Corazón. Se tomará de 4-5 días aproximadamente. @SJUCiudadPatria pic.twitter.com/mBYlsa78fV|Hoy limpieza Quebrada Ausubo detrás calle San Genaro Urb. Sagrado Corazón. Se tomará de 4-5 días aproximadamente. @SJUCiudadPatria |false|976604059774963714|/CarmenYulinCruz/status/976604059774963714|Today cleaning Quebrada Ausubo behind San Genaro street Urb. Sacred Heart. It will take approximately 4-5 days. @SJUCiudadPatria pic.twitter.com/mBYlsa78fV
CarmenYulinCruz|2017-10-02 23:05:35|158|648|Un honor compartir con la alcaldesa de Loíza Julia Nazario y por supuesto con @ricky_martin  simplemente un gran ser humano. pic.twitter.com/kmYwTzUiG4|Un honor compartir con la alcaldesa de Loíza Julia Nazario y por supuesto con @ricky_martin  simplemente un gran ser humano. |false|915050168600408064|/CarmenYulinCruz/status/915050168600408064|An honor to share with the mayor of Loíza Julia Nazario and of course with @ricky_martin simply a great human being. pic.twitter.com/kmYwTzUiG4
CarmenYulinCruz|2018-03-28 14:02:49|2|5|Yo me enteré hace años pero hay gente que todavía lo cree y hay que llamar la atención a todo lo que pruebe-como esto-que no mandamos.|Yo me enteré hace años pero hay gente que todavía lo cree y hay que llamar la atención a todo lo que pruebe-como esto-que no mandamos.|false|979056228348387330|/CarmenYulinCruz/status/979056228348387330|I found out years ago but there are people who still believe it and we have to call attention to everything that we try-like this-that we do not send.
CarmenYulinCruz|2017-12-26 21:52:27|307|1402|A humbling experience to be in this group of Latino women who have told the truth. Let’s go sisters.  https://thelily.com/the-latinas-wh o-dominated-2017-1f6c1a0bb747   …|A humbling experience to be in this group of Latino women who have told the truth. Let’s go sisters.   o-dominated-2017-1f6c1a0bb747   …|false|945849829594484736|/CarmenYulinCruz/status/945849829594484736|A humbling experience to be in this group of Latino women who have told the truth. Let’s go sisters.  https://thelily.com/the-latinas-wh o-dominated-2017-1f6c1a0bb747   …
CarmenYulinCruz|2017-10-19 12:25:08|761|2451|Thank you @DavidBegnaud  for your commitment to the truth and to the people of Puerto Rico. pic.twitter.com/MH3joO0V77|Thank you @DavidBegnaud  for your commitment to the truth and to the people of Puerto Rico. |false|921049585501593600|/CarmenYulinCruz/status/921049585501593600|Thank you @DavidBegnaud  for your commitment to the truth and to the people of Puerto Rico. pic.twitter.com/MH3joO0V77
CarmenYulinCruz|2017-10-20 15:23:27|14|64|Los hospitales también...gracias a Dios que el Presidente piensa que tiene un 10. Más bien tiene un 10 de 100.|Los hospitales también...gracias a Dios que el Presidente piensa que tiene un 10. Más bien tiene un 10 de 100.|false|921456847890067457|/CarmenYulinCruz/status/921456847890067457|The hospitals too ... thank God the President thinks he has a 10. He has a 10 out of 100.
